#Rname	Rclass	Rfam	Rlen	FRG_NB_all	FRG_NB_Reconstructed_repeats	LEN_MASKED_NR	AVG_%DIV	MED_%DIV	AVG_%DEL	MED_%DEL	AVG_%INS	MED_%INS	AVG_LEN_MASKED	%_GENOME

TE_00000983_LTR	LTR	Gypsy	nd	8	8	2351	5.32111049307992	nd	2.25516801361122	nd	2.49025095703949	nd	5.10615924431797e-05	nd
TE_00000186	Unknown	Unknown	nd	37	37	18882	2.52758834217361	nd	1.42659569960826	nd	1.97286992903255	nd	0.000410099952578528	nd
TE_00000593_INT	LTR	Gypsy	nd	16	16	17718	6.39909718061651	nd	0.788428152161657	nd	0.82603566994017	nd	0.000384818925949918	nd
TE_00000765_LTR	LTR	Gypsy	nd	65	65	21357	2.75240940639204	nd	2.51712693730409	nd	2.12264831202874	nd	0.000463854712806886	nd
TE_00000179	Unknown	Unknown	nd	41	41	7089	7.3531592825286	nd	4.18354492876282	nd	5.23809564113399	nd	0.000153966664751042	nd
TE_00000128	Unknown	Unknown	nd	91	91	16187	6.64236257965815	nd	3.41386050534368	nd	2.09752826342122	nd	0.000351566991440982	nd
TE_00000106	Unknown	Unknown	nd	57	57	10690	1.57763222278188	nd	3.75434611786719	nd	1.32960243217956	nd	0.000232177125996423	nd
TE_00000864_LTR	LTR	Copia	nd	6	6	1717	3.31770978002773	nd	3.02966802562617	nd	2.99302271403613	nd	3.72916861867033e-05	nd
TE_00000933_INT	LTR	Gypsy	nd	18	18	2208	7.89485960144925	nd	1.8991757246377	nd	0.868365036231884	nd	4.79557618522079e-05	nd
TE_00000346	DNA	DTM	nd	39	39	9898	3.7768294294107	nd	3.70959486764977	nd	4.45862396443723	nd	0.000214975602723349	nd
TE_00000598	DNA	DTM	nd	744	744	241571	7.74362089120203	nd	1.91677125979671	nd	5.67075927988043	nd	0.0052467035083332	nd
TE_00000799_LTR	LTR	Gypsy	nd	23	23	6271	6.68973479876836	nd	2.95531653643746	nd	2.91008770531015	nd	0.000136200445006882	nd
TE_00000004	Unknown	Unknown	nd	112	112	31669	2.85686512167915	nd	1.75654993842543	nd	1.44804003915489	nd	0.000687822020877523	nd
TE_00000402	DNA	Helitron	nd	179	179	35966	5.84088733376434	nd	2.4459745315022	nd	4.92289328810611	nd	0.00078114897227197	nd
TE_00000803_INT	LTR	Gypsy	nd	492	492	762767	6.43385445561638	nd	1.6229987925571	nd	1.14814128036148	nd	0.0165666089677188	nd
TE_00001001_LTR	LTR	Copia	nd	13	13	3467	2.00584300326148	nd	1.35681857513704	nd	0.113830400922988	nd	7.53001025097848e-05	nd
TE_00000048	Unknown	Unknown	nd	126	126	24706	6.87258280455028	nd	0.530492997652395	nd	7.01103901886272	nd	0.000536591962101743	nd
TE_00000854	DNA	DTA	nd	30	30	6005	3.82889387049249	nd	4.3857485428811	nd	2.92423147377181	nd	0.000130423165725774	nd
TE_00000652_INT	LTR	Gypsy	nd	22	22	22835	4.48488605548208	nd	0.550435734617849	nd	0.658737464418823	nd	0.000495955535278608	nd
TE_00000222	Unknown	Unknown	nd	107	107	23558	1.25377823636612	nd	0.821071398251206	nd	1.08535104847603	nd	0.000511658440993801	nd
TE_00000830	DNA	DTM	nd	25	25	1964	2.95670922763582	nd	2.53823828920564	nd	0.185386965376782	nd	4.26563026620183e-05	nd
TE_00000889_LTR	LTR	Gypsy	nd	3	3	1045	3.80812292970186	nd	0.477990430622012	nd	0.877033492822966	nd	2.26964543186401e-05	nd
TE_00000073	Unknown	Unknown	nd	62	62	17139	1.65071631501685	nd	0.722614504930229	nd	0.382715444308296	nd	0.000372243569920739	nd
TE_00000677_LTR	LTR	Gypsy	nd	183	183	56623	5.19142954955904	nd	1.93998092647943	nd	2.61454020451014	nd	0.00122980031854962	nd
TE_00000145	Unknown	Unknown	nd	111	111	16020	8.04864400268929	nd	6.71703121098628	nd	6.98757490636784	nd	0.000347939902569008	nd
TE_00000774	MITE	DTM	nd	2	2	191	4.04716069271045	nd	0	nd	3.3851832460733	nd	4.14834715297632e-06	nd
TE_00000678_INT	LTR	Copia	nd	394	394	47961	4.30700368729117	nd	0.767447092429304	nd	1.41237985029502	nd	0.00104166951729789	nd
TE_00000083	Unknown	Unknown	nd	69	69	34645	5.43764956648225	nd	1.76854062635327	nd	2.1005507288213	nd	0.000752458047721804	nd
TE_00000471	DNA	DTM	nd	6	6	2537	1.88510657651378	nd	0.355608986992514	nd	7.9356286953098	nd	5.51013441209472e-05	nd
TE_00000944	DNA	DTC	nd	7	7	4508	1.92404614019526	nd	0.511730257320343	nd	1.87505767524398	nd	9.79096804482578e-05	nd
TE_00000349	DNA	DTC	nd	6	6	1415	2.52358249524321	nd	1.20153356890459	nd	1.77315194346291	nd	3.07325194840916e-05	nd
TE_00000642	MITE	DTM	nd	106	106	15037	9.01701648753571	nd	4.81053069096217	nd	1.96409922191946	nd	0.000326590032142958	nd
TE_00000591_INT	LTR	Gypsy	nd	488	488	474594	6.49783886535061	nd	1.69510992553795	nd	1.30175573226728	nd	0.0103077521922494	nd
TE_00000250	Unknown	Unknown	nd	179	179	38498	7.51921448466895	nd	6.32034391397014	nd	8.09550755883358	nd	0.000836141720917708	nd
TE_00000656_LTR	LTR	Gypsy	nd	42	42	12009	6.47289789068505	nd	5.10973436589258	nd	2.30034890498786	nd	0.000260824612356506	nd
TE_00001043_LTR	LTR	Gypsy	nd	14	14	4949	2.92255855883864	nd	1.51421701353812	nd	2.17795312184282	nd	0.000107487801361674	nd
TE_00000527	MITE	DTA	nd	174	174	33536	8.85908977264365	nd	6.32792432013296	nd	7.08487088501953	nd	0.000728371571320491	nd
TE_00000901	DNA	DTM	nd	124	124	19690	4.09587412587379	nd	8.7880614525134	nd	8.68167851701371	nd	0.000427648981372271	nd
TE_00000922_LTR	LTR	Copia	nd	371	371	84250	6.02765952978723	nd	4.82995620178145	nd	1.7748779821957	nd	0.00182983375726835	nd
TE_00000377	DNA	DTC	nd	8	8	1444	1.41862880886428	nd	0.346232686980613	nd	0.212229916897507	nd	3.13623732403026e-05	nd
TE_00000878_INT	LTR	Gypsy	nd	8	8	23539	5.97183332407079	nd	0.562227792174693	nd	0.906793406686796	nd	0.000511245778188008	nd
TE_00000329	DNA	DTM	nd	11	11	4876	1.3429560800152	nd	1.90753486464313	nd	2.63615668580803	nd	0.000105902307423626	nd
TE_00000855	DNA	DTM	nd	483	483	113473	7.08777394690077	nd	2.71734227525481	nd	2.59560529817671	nd	0.00246453087167373	nd
TE_00000632_INT	LTR	Gypsy	nd	189	189	127829	4.80003758025513	nd	1.37009708282224	nd	1.52367678695804	nd	0.00277633020009324	nd
TE_00000617_INT	LTR	Copia	nd	50	50	8751	8.77214691947267	nd	2.56460061707235	nd	1.70797394583469	nd	0.000190063800710449	nd
TE_00000904_INT	LTR	Gypsy	nd	58	58	45603	5.41918311717106	nd	1.23318904458034	nd	0.937729973905306	nd	0.000990455891189419	nd
TE_00000061	Unknown	Unknown	nd	123	123	19776	4.20023396657952	nd	0.923986650485464	nd	1.98071703074444	nd	0.000429516823545862	nd
TE_00000601	MITE	DTM	nd	1	1	38	2.29230769230769	nd	0	nd	11.76	nd	8.25325611586911e-07	nd
TE_00000206	Unknown	Unknown	nd	120	120	36057	5.0311063039075	nd	3.41680394930246	nd	5.25905815791618	nd	0.00078312540992077	nd
TE_00000052	Unknown	Unknown	nd	107	107	17770	4.05395480715126	nd	2.69816375914479	nd	3.35012943162642	nd	0.00038594831889209	nd
TE_00000115	Unknown	Unknown	nd	96	96	7744	4.30615811745051	nd	1.98642561983469	nd	2.17908832644639	nd	0.000168192672003396	nd
TE_00000780_LTR	LTR	Gypsy	nd	5	5	2162	3.72043335942515	nd	2.3603561517112	nd	0.795980573543039	nd	4.69566834802869e-05	nd
TE_00000389	DNA	DTM	nd	12	12	1854	0.903155339805811	nd	0.377464940668821	nd	1.13929341963322	nd	4.02672022074246e-05	nd
TE_00000961_INT	LTR	Copia	nd	141	141	67414	9.90184177675861	nd	3.29272154151875	nd	2.16504168273712	nd	0.00146417107314526	nd
TE_00000321	DNA	DTM	nd	16	16	5348	1.94260255451354	nd	1.17475691847418	nd	2.59375093492893	nd	0.000116153720283337	nd
TE_00000521	DNA	DTA	nd	65	65	29935	3.46059192352665	nd	1.89629129781224	nd	0.933668281276295	nd	0.00065016111007511	nd
TE_00000984	DNA	DTM	nd	267	267	89289	4.1302723136717	nd	3.18144866669014	nd	1.91118301246488	nd	0.00193927627718378	nd
TE_00000060	Unknown	Unknown	nd	107	107	13107	7.80097716428607	nd	1.1871892881666	nd	3.77146868085787	nd	0.000284672178712359	nd
TE_00000424	DNA	DTH	nd	6	6	4551	1.80420786640297	nd	0.901667765326305	nd	3.12928587123708	nd	9.88436015350535e-05	nd
TE_00000649_INT	LTR	Copia	nd	125	125	37246	9.97617131834371	nd	2.96854507866539	nd	2.13529855555008	nd	0.000808949413925424	nd
TE_00000538_INT	LTR	Gypsy	nd	458	458	618046	4.55032579102569	nd	1.00592645207721	nd	0.503719706947478	nd	0.0134233998141801	nd
TE_00000694	DNA	DTM	nd	7	7	1075	2.70260822898032	nd	3.44253023255816	nd	4.32285581395352	nd	2.33480271698929e-05	nd
TE_00000240	Unknown	Unknown	nd	52	52	15372	2.63143877979969	nd	3.85470660941954	nd	3.77508261774632	nd	0.000333865928981947	nd
TE_00000560	DNA	DTM	nd	201	201	16459	3.06201376847844	nd	5.46728233793045	nd	8.72103529983559	nd	0.000357474585292341	nd
TE_00000916	DNA	DTM	nd	227	227	34686	6.74975073073179	nd	4.31187856772205	nd	4.71290722481611	nd	0.000753348530618516	nd
TE_00000127	Unknown	Unknown	nd	71	71	9468	5.97195208150518	nd	3.53830798479081	nd	6.02400718208677	nd	0.000205636391855391	nd
TE_00000382	DNA	Helitron	nd	154	154	19942	5.41816325034947	nd	3.31144067796611	nd	2.74547136696421	nd	0.000433122193322794	nd
TE_00000732	DNA	DTM	nd	100	100	42495	3.6722935729997	nd	2.84947240851829	nd	2.02882174373479	nd	0.000922952943799626	nd
TE_00000210	Unknown	Unknown	nd	163	163	34269	2.27413809745041	nd	2.79310192885697	nd	3.5114928944534	nd	0.000744291667986102	nd
TE_00000197	DNA	DTM	nd	155	155	71455	4.74996991113311	nd	2.80797606885503	nd	3.40746399832029	nd	0.00155193793620902	nd
TE_00000291	Unknown	Unknown	nd	45	45	14665	6.27551312649155	nd	2.89955335833611	nd	6.81323764064094	nd	0.000318510528787422	nd
TE_00000018	Unknown	Unknown	nd	153	153	56031	7.30238247234138	nd	1.41603808605925	nd	2.99822419731931	nd	0.0012169426142849	nd
TE_00000948	MITE	DTM	nd	152	152	30073	7.12824370953774	nd	1.14662820470186	nd	0.320962325009148	nd	0.000653158345190873	nd
TE_00000635	MITE	DTM	nd	2	2	179	2.88467984529437	nd	1.11569832402235	nd	18.9174860335195	nd	3.88771801247519e-06	nd
TE_00000182	LINE	unknown	nd	83	83	11197	5.75512293814994	nd	1.31232562293465	nd	2.06009466821451	nd	0.000243188707182596	nd
TE_00001073_INT	LTR	Copia	nd	40	40	45346	8.63171647741288	nd	1.63825717814138	nd	1.42539981475762	nd	0.000984874083763686	nd
TE_00000077	Unknown	Unknown	nd	132	132	16288	3.2416743803839	nd	1.63967644891936	nd	4.01480660609024	nd	0.0003537606200402	nd
TE_00000661_LTR	LTR	Gypsy	nd	4	4	1424	1.34185933448573	nd	0.560477528089891	nd	0.561741573033706	nd	3.09279913394674e-05	nd
TE_00000518_INT	LTR	Gypsy	nd	3	3	3015	0.232043628013777	nd	0.0225041459369818	nd	0.0127396351575456	nd	6.54830715509089e-05	nd
TE_00000822	MITE	DTM	nd	2	2	160	0.48125	nd	0	nd	0	nd	3.47505520668173e-06	nd
TE_00000817	DNA	DTA	nd	148	148	29260	5.77676507702795	nd	1.97992139439527	nd	0.544052289815438	nd	0.000635500720921922	nd
TE_00000687_INT	LTR	unknown	nd	63	63	24230	5.11285659862263	nd	1.41852042922	nd	1.89867395790341	nd	0.000526253672861865	nd
TE_00000815_LTR	LTR	Copia	nd	246	246	47886	5.59325762467915	nd	4.84409681326506	nd	7.91194775090832	nd	0.00104004058516976	nd
TE_00000589	MITE	DTM	nd	1	1	96	0	nd	0	nd	0	nd	2.08503312400904e-06	nd
TE_00000669	MITE	DTM	nd	50	50	4195	7.80757220133859	nd	1.72536352800955	nd	6.70610965435018	nd	9.11116037001867e-05	nd
TE_00001031_INT	LTR	Gypsy	nd	23	23	35997	7.73046931261139	nd	1.05880823401891	nd	0.589184654276981	nd	0.000781822264218264	nd
TE_00000624	MITE	DTM	nd	11	11	1531	2.13363814500326	nd	6.40268451992171	nd	3.80651861528411	nd	3.32519345089358e-05	nd
TE_00001071	DNA	DTM	nd	383	383	55372	5.99758931201029	nd	1.50895849888023	nd	2.32114245467004	nd	0.00120262973065238	nd
TE_00000899_INT	LTR	Gypsy	nd	491	491	540913	4.88430068876371	nd	1.12904709260169	nd	0.592276502875686	nd	0.011748140856324	nd
TE_00000992_LTR	LTR	Gypsy	nd	38	38	6971	3.36274952274815	nd	1.68464352316739	nd	1.63005307703341	nd	0.000151403811536115	nd
TE_00000087	Unknown	Unknown	nd	155	155	42376	4.30850054820619	nd	4.43996955824012	nd	4.3804375117993	nd	0.000920368371489657	nd
TE_00000496	DNA	DTM	nd	143	143	18628	6.59088716737531	nd	2.47559211939004	nd	2.06389789564101	nd	0.000404583302437921	nd
TE_00000212	Unknown	Unknown	nd	28	28	5305	3.34776843326331	nd	2.00945711592833	nd	1.10414514608863	nd	0.000115219799196541	nd
TE_00000134	Unknown	Unknown	nd	72	72	5695	6.3914060917134	nd	3.00217208077266	nd	1.70541527655842	nd	0.000123690246262828	nd
TE_00000747	DNA	DTM	nd	155	155	28478	9.73540290210628	nd	6.48810450172092	nd	6.81366598777881	nd	0.000618516388599265	nd
TE_00000472	DNA	DTM	nd	69	69	11394	6.13023352371704	nd	3.77907231876457	nd	2.52505178163926	nd	0.000247467368905823	nd
TE_00000177	Unknown	Unknown	nd	62	62	17786	6.57100809625527	nd	3.68785955245724	nd	4.63041718205282	nd	0.000386295824412758	nd
TE_00000703	DNA	DTM	nd	1028	1028	207169	7.39999883038763	nd	3.82341576201102	nd	3.25478020360187	nd	0.00449952320070655	nd
TE_00000827	DNA	DTM	nd	85	85	9807	3.94923994634922	nd	5.30899357601734	nd	6.36665850922828	nd	0.000212999165074548	nd
TE_00000852	DNA	DTM	nd	416	416	111642	6.2746134967151	nd	2.25726133534004	nd	2.62585353182546	nd	0.00242476320865226	nd
TE_00000161	Unknown	Unknown	nd	204	204	61154	4.98370909758733	nd	2.39128397161312	nd	4.39215619583258	nd	0.00132820953818384	nd
TE_00000700_INT	LTR	Gypsy	nd	31	31	53009	6.95192550756682	nd	0.752015506800582	nd	1.30694882001189	nd	0.0011513075090687	nd
TE_00000317	DNA	DTC	nd	19	19	3323	2.74966550151623	nd	2.13683117664763	nd	2.66459524526032	nd	7.21725528237712e-05	nd
TE_00000118	Unknown	Unknown	nd	39	39	7236	4.06848556363466	nd	1.82084438916538	nd	8.51816058595927	nd	0.000157159371722181	nd
TE_00000679	MITE	DTM	nd	47	47	5310	7.32533246414612	nd	4.42077401129929	nd	3.65639359698685	nd	0.00011532839467175	nd
TE_00000498	DNA	DTC	nd	4	4	876	0.917026694766426	nd	1.93817351598173	nd	7.81160958904096	nd	1.90259272565825e-05	nd
TE_00000982_LTR	LTR	Gypsy	nd	394	394	201764	5.62422323567509	nd	2.6697713169846	nd	2.1742965543908	nd	0.00438213149200583	nd
TE_00000275	Unknown	Unknown	nd	101	101	30187	2.29568229828893	nd	2.0443213966277	nd	2.06379269221847	nd	0.000655634322025634	nd
TE_00000717_INT	LTR	Gypsy	nd	11	11	23205	3.85733644937327	nd	0.637780650721772	nd	0.433397543632829	nd	0.00050399160044406	nd
TE_00000845_LTR	LTR	Gypsy	nd	53	53	3975	4.48687566521519	nd	0.887444025157242	nd	0.692998742138372	nd	8.63334027909993e-05	nd
TE_00000227	Unknown	Unknown	nd	136	136	35807	7.80078605171832	nd	3.82442958080765	nd	5.46421900745663	nd	0.00077769563616033	nd
TE_00000445_INT	LTR	Copia	nd	469	469	90521	6.36611028635008	nd	3.27822936114259	nd	3.72967952187869	nd	0.00196603420227523	nd
TE_00000552_INT	LTR	unknown	nd	116	116	20412	2.48321349432465	nd	2.10915000979837	nd	2.38354644326861	nd	0.000443330167992422	nd
TE_00000322	DNA	DTM	nd	42	42	6526	5.13946226926594	nd	2.45030646644191	nd	3.32077536009806	nd	0.000141738814242531	nd
TE_00000568	MITE	DTM	nd	35	35	2123	7.36803688539441	nd	5.43970325011777	nd	2.96436646255298	nd	4.61096387736582e-05	nd
TE_00000489	DNA	DTH	nd	9	9	4649	1.55263001141681	nd	2.53765971176605	nd	4.33830286083019	nd	0.000100972072849146	nd
TE_00000609_INT	LTR	unknown	nd	178	178	74120	5.88889083191478	nd	1.67571141392248	nd	2.16021950890568	nd	0.00160981932449531	nd
TE_00000814	DNA	DTA	nd	13	13	2994	3.24042572324136	nd	1.46469271877087	nd	2.46155978623909	nd	6.50269705550319e-05	nd
TE_00000914_INT	LTR	Gypsy	nd	29	29	56790	6.15487132078392	nd	1.13739390737835	nd	0.551518577214389	nd	0.0012334274074216	nd
TE_00000646	DNA	DTM	nd	74	74	19987	9.13608576343971	nd	4.0366253064487	nd	4.6023130034523	nd	0.000434099552599674	nd
TE_00000054	Unknown	Unknown	nd	100	100	29036	5.81585366176768	nd	0.695508334481305	nd	1.74442967350856	nd	0.000630635643632567	nd
TE_00000072	Unknown	Unknown	nd	67	67	12394	1.43392708630727	nd	0.828714700661609	nd	4.08431821849291	nd	0.000269186463947584	nd
TE_00000009	pararetrovirus	pararetrovirus	nd	297	297	116967	4.55820550306359	nd	0.784605316029277	nd	1.53620961467654	nd	0.00254041738974964	nd
TE_00000355	DNA	DTM	nd	19	19	3753	2.46461907397154	nd	1.54093525179855	nd	4.71450306421519	nd	8.15117636917284e-05	nd
TE_00000171	LTR	unknown	nd	72	72	13261	6.27753273044691	nd	2.75829349219517	nd	4.93442651383733	nd	0.00028801691934879	nd
TE_00000999_LTR	LTR	Gypsy	nd	278	278	36761	3.72383169454269	nd	1.0178722015179	nd	2.3937153505072	nd	0.00079841565283017	nd
TE_00000622_LTR	LTR	Gypsy	nd	22	22	3539	5.51930467102835	nd	0.898417632099469	nd	5.52058208533506	nd	7.68638773527916e-05	nd
TE_00000754_LTR	LTR	Gypsy	nd	5	5	1824	3.12605642712551	nd	2.46622258771926	nd	1.05986842105261	nd	3.96156293561717e-05	nd
TE_00000347	DNA	DTM	nd	96	96	12712	5.51876331267833	nd	3.14803886091864	nd	6.5042070484579	nd	0.000276093136170864	nd
TE_00000198	Unknown	Unknown	nd	48	48	22081	1.10318146823028	nd	1.31820660296168	nd	1.60545038721057	nd	0.000479579337617121	nd
TE_00000409	DNA	Helitron	nd	1948	1948	328810	8.27204061031142	nd	4.4356869316629	nd	4.08532967367196	nd	0.00714145564068138	nd
TE_00000511	DNA	DTM	nd	83	83	20439	6.12690614097481	nd	4.20800528401588	nd	4.11970155095695	nd	0.00044391658355855	nd
TE_00000068	Unknown	Unknown	nd	107	107	13046	6.04164966567988	nd	2.07827839950942	nd	1.14002606162781	nd	0.000283347313914812	nd
TE_00000016	Unknown	Unknown	nd	239	239	42682	5.94037019749009	nd	5.35385127219916	nd	2.64402371022925	nd	0.000927014414572436	nd
TE_00000049	Unknown	Unknown	nd	109	109	9036	6.54841020533278	nd	3.37076139884902	nd	1.60011288180609	nd	0.000196253742797351	nd
TE_00000194	Unknown	Unknown	nd	140	140	40635	4.82844885519221	nd	4.84362003199241	nd	4.65473335794184	nd	0.000882555427021951	nd
TE_00000840	DNA	DTM	nd	38	38	5770	5.8743974136785	nd	4.43862391681125	nd	3.34919064124782	nd	0.00012531917839096	nd
TE_00000081	LTR	unknown	nd	88	88	22272	6.66595967340823	nd	0.628480154454008	nd	0.20975305316091	nd	0.000483727684770097	nd
TE_00000684_INT	LTR	Gypsy	nd	7	7	9198	2.97113126599423	nd	1.03340726244836	nd	0.750260926288313	nd	0.000199772236194116	nd
TE_00000883_INT	LTR	Gypsy	nd	26	26	42782	8.96283258954737	nd	1.33018278715451	nd	0.829345519143686	nd	0.000929186324076612	nd
TE_00000524_LTR	LTR	Copia	nd	15	15	3042	2.31833687351439	nd	2.2034056541749	nd	0.585762656147283	nd	6.60694871170364e-05	nd
TE_00000808	DNA	DTC	nd	30	30	5910	4.94450344917328	nd	3.32092554991542	nd	2.7404940778341	nd	0.000128359851696806	nd
TE_00000265	Unknown	Unknown	nd	65	65	14853	3.33233457110463	nd	3.00283646401401	nd	3.49528714737697	nd	0.000322593718655274	nd
TE_00000987	DNA	DTC	nd	8	8	2020	2.34836633663364	nd	2.87297029702969	nd	5.72930693069284	nd	4.38725719843569e-05	nd
TE_00000217	Unknown	Unknown	nd	90	90	17916	4.16841757260412	nd	3.24919401652098	nd	3.66950714445165	nd	0.000389119306768187	nd
TE_00000041	Unknown	Unknown	nd	106	106	6401	5.2893838703089	nd	2.6026292766755	nd	2.58375878768948	nd	0.000139023927362311	nd
TE_00001016	DNA	DTA	nd	91	91	11336	8.55744157483262	nd	3.93751852505296	nd	4.17312985179975	nd	0.000246207661393401	nd
TE_00000039	Unknown	Unknown	nd	112	112	24428	6.39823326951408	nd	2.12504789585709	nd	2.08865564106786	nd	0.000530554053680133	nd
TE_00000005	Unknown	Unknown	nd	285	285	24343	5.48509617359602	nd	1.8040898821015	nd	10.5213322104919	nd	0.000528707930601584	nd
TE_00001011	DNA	DTM	nd	15	15	3319	2.09800449625697	nd	4.46029225670361	nd	1.73318168122923	nd	7.20856764436042e-05	nd
TE_00000882	MITE	DTM	nd	481	481	52798	5.75134431082795	nd	5.12492935338476	nd	2.42606519186314	nd	0.00114672478001489	nd
TE_00000543_INT	LTR	Gypsy	nd	25	25	2363	7.17018132100661	nd	5.31336436732977	nd	3.44358442657639	nd	5.13222215836808e-05	nd
TE_00001037_LTR	LTR	Gypsy	nd	3	3	1176	2.87948717948716	nd	1.52999999999999	nd	1.52999999999999	nd	2.55416557691107e-05	nd
TE_00000735_INT	LTR	Copia	nd	54	54	26317	4.65382905463276	nd	2.02048143785407	nd	0.765949006345699	nd	0.00057158142421402	nd
TE_00000079	Unknown	Unknown	nd	140	140	20870	6.06612915115515	nd	0.978474844274049	nd	0.875011978917113	nd	0.000453277513521548	nd
TE_00000312	DNA	DTM	nd	6	6	1056	1.57658435314686	nd	0.190435606060605	nd	0.575397727272729	nd	2.29353643640994e-05	nd
TE_00000266	Unknown	Unknown	nd	44	44	11160	3.1471694926938	nd	2.48277060931887	nd	3.12599014336923	nd	0.000242385100666051	nd
TE_00000164	Unknown	Unknown	nd	51	51	4992	8.17492295364916	nd	0.565554887820507	nd	3.76737980769221	nd	0.00010842172244847	nd
TE_00000667_INT	LTR	Copia	nd	23	23	617	5.15851514773716	nd	0.468233387358184	nd	0	nd	1.34006816407664e-05	nd
TE_00001027_INT	LTR	Gypsy	nd	23	23	40155	7.01745802323652	nd	0.958421118167304	nd	0.385103474038192	nd	0.000872130261401906	nd
TE_00000701	DNA	DTC	nd	193	193	25088	5.24730640453348	nd	2.98193478954061	nd	3.51133689413242	nd	0.000544888656407696	nd
TE_00000239	Unknown	Unknown	nd	75	75	13304	1.71649735186631	nd	0.677823962717987	nd	1.71359741431122	nd	0.000288950840435586	nd
TE_00000675_LTR	LTR	Gypsy	nd	32	32	4111	2.79055161574017	nd	0.705640963269265	nd	8.02471904646096	nd	8.92871997166787e-05	nd
TE_00000327_INT	LTR	Gypsy	nd	7	7	1647	1.12171080285837	nd	0.18274438372799	nd	0	nd	3.57713495337801e-05	nd
TE_00000192	Unknown	Unknown	nd	79	79	28324	2.03191205066688	nd	0.607479169608959	nd	0.681793531986989	nd	0.000615171647962834	nd
TE_00000165	Unknown	Unknown	nd	34	34	12671	7.75488274254367	nd	4.48492778786175	nd	7.16509825585991	nd	0.000275202653274151	nd
TE_00000295	Unknown	Unknown	nd	64	64	18730	4.7562339315785	nd	2.57806887346504	nd	3.46453977576112	nd	0.00040679865013218	nd
TE_00000539	DNA	DTA	nd	15	15	3762	3.31066842514203	nd	0.318328017012218	nd	5.98844231791594	nd	8.17072355471042e-05	nd
TE_00000261	Unknown	Unknown	nd	40	40	3150	1.184	nd	1.37933015873016	nd	1.21537777777777	nd	6.84151493815466e-05	nd
TE_00000796_INT	LTR	Gypsy	nd	18	18	27816	9.07404786398607	nd	2.42789437733659	nd	1.1364635461605	nd	0.000604138347681619	nd
TE_00000433	DNA	DTM	nd	19	19	1812	2.62148072677876	nd	2.5580187637969	nd	0.979415011037524	nd	3.93550002156706e-05	nd
TE_00000620_INT	LTR	Gypsy	nd	305	305	120756	5.90779142683156	nd	1.07938752525809	nd	1.18733619861539	nd	0.00262271104086287	nd
TE_00000871_INT	LTR	Gypsy	nd	18	18	32466	6.76944353619821	nd	0.646292737017358	nd	0.922949239203923	nd	0.000705132139625807	nd
TE_00000058	Unknown	Unknown	nd	126	126	13555	5.02252560792251	nd	1.98102914053861	nd	2.38801844337886	nd	0.000294402333291068	nd
TE_00000980_INT	LTR	Gypsy	nd	715	715	1299382	5.06399660643774	nd	1.24908454942789	nd	1.09806831247619	nd	0.0282214011535533	nd
TE_00000886_INT	LTR	Gypsy	nd	68	68	10409	4.97488342189051	nd	2.08751080795467	nd	2.22751657219723	nd	0.000226074060289688	nd
TE_00000223	Unknown	Unknown	nd	228	228	61668	4.60790323868361	nd	5.63878218849341	nd	6.22315917493723	nd	0.00133937315303531	nd
TE_00000333	DNA	DTH	nd	14	14	3042	2.19673544732713	nd	1.75754109138727	nd	3.5099605522682	nd	6.60694871170364e-05	nd
TE_00000082	Unknown	Unknown	nd	41	41	3040	4.30751391700397	nd	0.872092105263162	nd	3.15163486842103	nd	6.60260489269529e-05	nd
TE_00000860_LTR	LTR	Copia	nd	174	174	74403	3.87487275637061	nd	2.80235837264622	nd	1.35439552168566	nd	0.00161596582839213	nd
TE_00001003_INT	LTR	Copia	nd	16	16	8556	2.78080699104527	nd	1.74555984104724	nd	1.55902407667148	nd	0.000185828577177306	nd
TE_00000366	DNA	DTM	nd	62	62	4535	3.28414807904349	nd	9.18681146637259	nd	8.63732965821381	nd	9.84960960143853e-05	nd
TE_00000890	DNA	DTM	nd	279	279	86610	6.09579409910104	nd	3.32911465188869	nd	3.7171419004731	nd	0.0018810908215669	nd
TE_00000133	Unknown	Unknown	nd	139	139	47327	8.04423308535988	nd	3.52974961438497	nd	4.84880660088527	nd	0.00102789961104141	nd
TE_00000924_LTR	LTR	Gypsy	nd	74	74	40358	2.5684595943237	nd	1.51199018781901	nd	1.61460577828476	nd	0.000876539237695383	nd
TE_00001038_LTR	LTR	Gypsy	nd	105	105	26762	4.0494783073593	nd	2.14883155220096	nd	1.87485016067576	nd	0.000581246421507603	nd
TE_00000907	DNA	DTM	nd	17	17	1865	2.55780160857912	nd	2.5141126005362	nd	4.49691152815014	nd	4.05061122528839e-05	nd
TE_00000403	DNA	DTM	nd	96	96	13931	5.17060788611986	nd	1.96644174861807	nd	11.8942150599384	nd	0.00030256871302677	nd
TE_00000481	DNA	Helitron	nd	28	28	5810	1.27271282933932	nd	1.08411703958692	nd	2.48625129087777	nd	0.00012618794219263	nd
TE_00001018	DNA	DTC	nd	3	3	4771	2.58094497202658	nd	1.67626912596943	nd	2.10729826032292	nd	0.000103621802444241	nd
TE_00000031	Unknown	Unknown	nd	124	124	29300	5.73052402205334	nd	2.36093071672349	nd	1.18140238907826	nd	0.000636369484723592	nd
